,index,state,county,latitude,longitude
1612,1612,MT,Toole,48.7751654286,-111.684135571
1613,1613,MT,Treasure,46.2144483333,-107.302149333
1614,1614,MT,Valley,48.4199613636,-106.421887091
1615,1615,MT,Wheatland,46.4608435,-109.8960995
1616,1616,MT,Wibaux,46.824454,-104.122311
1617,1617,MT,Yellowstone,45.9457014348,-108.276178783
1618,1618,NC,Alamance,36.0542207692,-79.399987
1619,1619,NC,Alexander,35.9129916667,-81.1738793333
1620,1620,NC,Alleghany,36.482587,-81.0840176
1621,1621,NC,Anson,34.9547192857,-80.1002167143
1622,1622,NC,Ashe,36.4235426667,-81.4731839167
1623,1623,NC,Avery,36.077535,-81.9203385556
1624,1624,NC,Beaufort,35.4758492222,-76.8393427778
1625,1625,NC,Bertie,36.1421375,-77.040356375
1626,1626,NC,Bladen,34.6163775,-78.620608
1627,1627,NC,Brunswick,34.0132793571,-78.2670722143
1628,1628,NC,Buncombe,35.5972238333,-82.5292704167
1629,1629,NC,Burke,35.755752,-81.6456658182
1630,1630,NC,Cabarrus,35.3817241111,-80.5745771111
1631,1631,NC,Caldwell,35.9040945714,-81.5363478571
1632,1632,NC,Camden,36.3616943333,-76.167416
1633,1633,NC,Carteret,34.8336582353,-76.6425258824
1634,1634,NC,Caswell,36.424946,-79.3042971429
1635,1635,NC,Catawba,35.6658924,-81.1545836
1636,1636,NC,Chatham,35.6481086667,-79.3097495556
1637,1637,NC,Cherokee,35.152534,-83.9267488
1638,1638,NC,Chowan,36.1924495,-76.605441
1639,1639,NC,Clay,35.0374613333,-83.8537963333
1640,1640,NC,Cleveland,35.3191872143,-81.5760160714
1641,1641,NC,Columbus,34.2786769286,-78.6573086429
1642,1642,NC,Craven,35.1356075,-77.1177134167
1643,1643,NC,Cumberland,35.0924235,-78.86962355
1644,1644,NC,Currituck,36.3136705333,-75.9384882667
1645,1645,NC,Dare,35.7125707857,-75.651636
1646,1646,NC,Davidson,35.7996290909,-80.2453159091
1647,1647,NC,Davie,35.8902656667,-80.5143453333
1648,1648,NC,Duplin,34.9488337273,-77.9526056364
1649,1649,NC,Durham,36.0361712778,-78.8792041111
1650,1650,NC,Edgecombe,35.88717725,-77.631696625
1651,1651,NC,Forsyth,36.071997775,-80.242379875
1652,1652,NC,Franklin,36.03362825,-78.3311465
1653,1653,NC,Gaston,35.302157875,-81.1539850625
1654,1654,NC,Gates,36.4395548571,-76.6954984286
1655,1655,NC,Graham,35.3834465,-83.7766955
1656,1656,NC,Granville,36.2544204286,-78.6653857143
1657,1657,NC,Greene,35.489881,-77.6641635
1658,1658,NC,Guilford,36.0744450426,-79.8995595319
1659,1659,NC,Halifax,36.2724266667,-77.6307677778
1660,1660,NC,Harnett,35.3826131818,-78.8072744545
1661,1661,NC,Haywood,35.545447,-82.9916968333
1662,1662,NC,Henderson,35.3206636471,-82.4825220588
1663,1663,NC,Hertford,36.3889116667,-76.9534148333
1664,1664,NC,Hoke,34.9885305,-79.2400095
1665,1665,NC,Hyde,35.4257232,-76.232385
1666,1666,NC,Iredell,35.7403433846,-80.897225
1667,1667,NC,Jackson,35.2953478889,-83.157164
1668,1668,NC,Johnston,35.5369799091,-78.2933153636
1669,1669,NC,Jones,35.001648,-77.368689
1670,1670,NC,Lee,35.4498918,-79.1674332
1671,1671,NC,Lenoir,35.2059092857,-77.6491838571
1672,1672,NC,Lincoln,35.4810178333,-81.2233421667
1673,1673,NC,Macon,35.0959008,-83.37
1674,1674,NC,Madison,35.8491356667,-82.65979
1675,1675,NC,Martin,35.8733425,-77.186983625
1676,1676,NC,Mcdowell,35.6893904,-82.0417182
1677,1677,NC,Mecklenburg,35.2456276667,-80.8152445862
1678,1678,NC,Mitchell,35.958273,-82.130975
1679,1679,NC,Montgomery,35.3604261667,-79.8638426667
1680,1680,NC,Moore,35.2642764,-79.4455062
1681,1681,NC,Nash,35.9724461111,-77.9567246667
1682,1682,NC,New Hanover,34.1625960667,-77.8707063333
1683,1683,NC,Northampton,36.4062647333,-77.4747761333
1684,1684,NC,Onslow,34.6943480769,-77.3988826923
1685,1685,NC,Orange,36.036227125,-79.1182215
1686,1686,NC,Pamlico,35.1488896,-76.6814331
1687,1687,NC,Pasquotank,36.2880156667,-76.2468513333
1688,1688,NC,Pender,34.539466125,-77.926316625
1689,1689,NC,Perquimans,36.210978,-76.439526
1690,1690,NC,Person,36.37784075,-78.999576
1691,1691,NC,Pitt,35.5967160625,-77.3896821875
1692,1692,NC,Polk,35.2741304,-82.197278
1693,1693,NC,Randolph,35.7675456364,-79.7598288182
1694,1694,NC,Richmond,35.0183,-79.694461375
1695,1695,NC,Robeson,34.6668075882,-79.1033303529
1696,1696,NC,Rockingham,36.4077713636,-79.7817843636
1697,1697,NC,Rowan,35.642257,-80.5083519333
1698,1698,NC,Rutherford,35.3532703333,-81.918694
1699,1699,NC,Sampson,34.931118,-78.3585377273
1700,1700,NC,Scotland,34.8104018,-79.5021374
1701,1701,NC,Stanly,35.3439174,-80.2655975
1702,1702,NC,Stokes,36.38781875,-80.211144375
1703,1703,NC,Surry,36.4114621818,-80.6662134545
1704,1704,NC,Swain,35.4301386667,-83.4456703333
1705,1705,NC,Transylvania,35.179751875,-82.79206225
1706,1706,NC,Tyrrell,35.936934,-76.203339
1707,1707,NC,Union,34.988256625,-80.546457625
1708,1708,NC,Vance,36.401486,-78.382252
1709,1709,NC,Wake,35.7997335246,-78.6350950492
1710,1710,NC,Warren,36.4027916667,-78.1176476667
1711,1711,NC,Washington,35.8278816667,-76.577093
1712,1712,NC,Watauga,36.23369025,-81.72817425
1713,1713,NC,Wayne,35.3631788,-78.0190317
1714,1714,NC,Wilkes,36.2266363333,-81.1288896
1715,1715,NC,Wilson,35.7052954,-77.924511
1716,1716,NC,Yadkin,36.175676,-80.7102358
1717,1717,NC,Yancey,35.8555063333,-82.261226
1718,1718,ND,Adams,46.0858385,-102.6409295
1719,1719,ND,Barnes,46.88595725,-98.0955841667
1720,1720,ND,Benson,48.1050999167,-99.30900475
1721,1721,ND,Billings,46.9503125,-103.4297765
1722,1722,ND,Bottineau,48.764928,-100.883402667
1723,1723,ND,Bowman,46.1436823333,-103.521039667
1724,1724,ND,Burke,48.8329948333,-102.528727333
1725,1725,ND,Burleigh,46.9245982143,-100.472609429
1726,1726,ND,Cass,46.9226005278,-97.1619342222
1727,1727,ND,Cavalier,48.7474681818,-98.4436164545
1728,1728,ND,Dickey,46.100882,-98.51871225
1729,1729,ND,Divide,48.871632,-103.32557775
1730,1730,ND,Dunn,47.3874931667,-102.5252135
1731,1731,ND,Eddy,47.739316,-98.9043315
1732,1732,ND,Emmons,46.313123,-100.161466833
1733,1733,ND,Foster,47.469765,-98.72873975
1734,1734,ND,Golden Valley,46.8278616667,-103.908553333
1735,1735,ND,Grand Forks,47.9421143158,-97.4417676842
1736,1736,ND,Grant,46.3125558,-101.5964418
1737,1737,ND,Griggs,47.4181108,-98.3380082
1738,1738,ND,Hettinger,46.415907,-102.495034
1739,1739,ND,Kidder,46.9591173333,-99.7349335
1740,1740,ND,Lamoure,46.440561625,-98.503293625
1741,1741,ND,Logan,46.4524833333,-99.3344066667
1742,1742,ND,Mchenry,48.1756177692,-100.645387769
1743,1743,ND,Mcintosh,46.096187,-99.5424178
1744,1744,ND,Mckenzie,47.7568325714,-103.313928857
1745,1745,ND,Mclean,47.5703733846,-101.136742231
1746,1746,ND,Mercer,47.323376,-101.7988908
1747,1747,ND,Morton,46.7355272857,-101.419394286
1748,1748,ND,Mountrail,48.1693645714,-102.371303429
1749,1749,ND,Nelson,47.92896675,-98.17436225
1750,1750,ND,Oliver,47.145874,-101.159363
1751,1751,ND,Pembina,48.7627534167,-97.5577684167
1752,1752,ND,Pierce,48.228375,-99.94802375
1753,1753,ND,Ramsey,48.3123126,-98.7040032
1754,1754,ND,Ransom,46.465401,-97.616714
1755,1755,ND,Renville,48.74920775,-101.6947775
1756,1756,ND,Richland,46.2992862667,-96.8814613333
1757,1757,ND,Rolette,48.7978264286,-99.8334087143
1758,1758,ND,Sargent,46.0972025,-97.603346375
1759,1759,ND,Sheridan,47.5584785,-100.26194175
1760,1760,ND,Sioux,46.2710685,-100.858852
1761,1761,ND,Slope,46.454966,-103.485325
1762,1762,ND,Stark,46.80792425,-102.7464325
1763,1763,ND,Steele,47.436774,-97.74708775
1764,1764,ND,Stutsman,46.9686117857,-98.8903657143
1765,1765,ND,Towner,48.7067218333,-99.2860145
1766,1766,ND,Traill,47.4783633,-97.2223543
1767,1767,ND,Walsh,48.3491065833,-97.722195
1768,1768,ND,Ward,48.2365333529,-101.531784882
1769,1769,ND,Wells,47.5582702222,-99.6523857778
1770,1770,ND,Williams,48.3837581818,-103.447739364
1771,1771,NE,Adams,40.5306082857,-98.506964
1772,1772,NE,Antelope,42.1774681429,-98.1032894286
1773,1773,NE,Arthur,41.554073,-101.714495
1774,1774,NE,Banner,41.546441,-103.710045
1775,1775,NE,Blaine,41.9203273333,-99.937127
1776,1776,NE,Boone,41.665761,-98.0335168
1777,1777,NE,Box Butte,42.2671905,-103.0852925
1778,1778,NE,Boyd,42.8847806,-98.7785238
1779,1779,NE,Brown,42.5141396667,-99.8285513333
1780,1780,NE,Buffalo,40.8346206154,-99.1107913846
1781,1781,NE,Burt,41.8744278,-96.3469898
1782,1782,NE,Butler,41.2174859,-97.1085985
1783,1783,NE,Cass,40.9146134667,-96.1667782667
1784,1784,NE,Cedar,42.5907162222,-97.2469498889
1785,1785,NE,Chase,40.495345,-101.59925625
1786,1786,NE,Cherry,42.5830982222,-101.111787
1787,1787,NE,Cheyenne,41.25236,-103.019821167
1788,1788,NE,Clay,40.5105955455,-98.0609390909
1789,1789,NE,Colfax,41.6251398,-97.0923428
1790,1790,NE,Cuming,41.93406025,-96.7897825
1791,1791,NE,Custer,41.4167576923,-99.6853042308
1792,1792,NE,Dakota,42.3908121667,-96.5603673333
1793,1793,NE,Dawes,42.674752,-103.249401
1794,1794,NE,Dawson,40.885940375,-99.85078625
1795,1795,NE,Deuel,41.1120415,-102.341378
1796,1796,NE,Dixon,42.472767625,-96.869886375
1797,1797,NE,Dodge,41.5829085455,-96.5961422727
1798,1798,NE,Douglas,41.28036092,-96.10967636
1799,1799,NE,Dundy,40.15808475,-101.713058
1800,1800,NE,Fillmore,40.530370625,-97.5517305
1801,1801,NE,Franklin,40.2009882857,-98.9836172857
1802,1802,NE,Frontier,40.5564948,-100.339972
1803,1803,NE,Furnas,40.22833325,-99.904213375
1804,1804,NE,Gage,40.2867839167,-96.6892938333
1805,1805,NE,Garden,41.4294675,-102.336819
1806,1806,NE,Garfield,41.782277,-99.134041
1807,1807,NE,Gosper,40.554809,-99.8311585
1808,1808,NE,Grant,41.9324716667,-101.748564
1809,1809,NE,Greeley,41.52918575,-98.507398
1810,1810,NE,Hall,40.8656494286,-98.5001617143
1811,1811,NE,Hamilton,40.9033126667,-98.0560361667
1812,1812,NE,Harlan,40.135593,-99.3727762
1813,1813,NE,Hayes,40.524819,-101.061328
1814,1814,NE,Hitchcock,40.206331,-101.03488425
1815,1815,NE,Holt,42.4318561111,-98.7773991111
1816,1816,NE,Hooker,42.042143,-101.045192
1817,1817,NE,Howard,41.1905091667,-98.5776403333
1818,1818,NE,Jefferson,40.1882511429,-97.1006791429
1819,1819,NE,Johnson,40.4131322,-96.2424092
1820,1820,NE,Kearney,40.4835718,-98.9469776
1821,1821,NE,Keith,41.2167448,-101.6759708
1822,1822,NE,Keya Paha,42.85092,-99.7331626667
1823,1823,NE,Kimball,41.212536,-103.791938333
1824,1824,NE,Knox,42.6113575,-97.839731625
1825,1825,NE,Lancaster,40.7955206905,-96.6820775952
1826,1826,NE,Lincoln,41.0332773333,-100.758336222
1827,1827,NE,Logan,41.480166,-100.512463
1828,1828,NE,Loup,41.91406,-99.454335
1829,1829,NE,Madison,41.9422638571,-97.6636791429
1830,1830,NE,Mcpherson,41.568548,-101.059489
1831,1831,NE,Merrick,41.1835636667,-98.0083923333
1832,1832,NE,Morrill,41.6871335,-103.071493
1833,1833,NE,Nance,41.4440676667,-97.900212
1834,1834,NE,Nemaha,40.4112875,-95.8123755
1835,1835,NE,Nuckolls,40.1656473333,-98.0193136667
1836,1836,NE,Otoe,40.6445556,-96.1663781
1837,1837,NE,Pawnee,40.146342,-96.2130245
1838,1838,NE,Perkins,40.84956575,-101.66825625
1839,1839,NE,Phelps,40.4613602,-99.4250072
1840,1840,NE,Pierce,42.3176675,-97.6076586667
1841,1841,NE,Platte,41.57341525,-97.52228425
1842,1842,NE,Polk,41.12875475,-97.616939
1843,1843,NE,Red Willow,40.2107124,-100.449054
1844,1844,NE,Richardson,40.146031875,-95.70419475
1845,1845,NE,Rock,42.5141495,-99.503568
1846,1846,NE,Saline,40.482861375,-97.10677275
1847,1847,NE,Sarpy,41.1298436429,-96.0588195714
1848,1848,NE,Saunders,41.2225092,-96.6327184
1849,1849,NE,Scotts Bluff,41.8528712,-103.7537551
1850,1850,NE,Seward,40.8709182,-97.144103
1851,1851,NE,Sheridan,42.6220774286,-102.444908429
1852,1852,NE,Sherman,41.2041104,-98.9446754
1853,1853,NE,Sioux,42.631216,-103.782027
1854,1854,NE,Stanton,41.979159,-97.140653
1855,1855,NE,Thayer,40.1676573333,-97.6049694167
1856,1856,NE,Thomas,41.935673,-100.556321333
1857,1857,NE,Thurston,42.141315,-96.5491585
1858,1858,NE,Valley,41.56518275,-98.98371175
1859,1859,NE,Washington,41.5016532857,-96.1962392857
1860,1860,NE,Wayne,42.2174135,-97.16888175
1861,1861,NE,Webster,40.218094,-98.4755106
1862,1862,NE,Wheeler,41.8472965,-98.6041805
1863,1863,NE,York,40.8931677143,-97.5947692857
1864,1864,NH,Belknap,43.5084248333,-71.4278915556
1865,1865,NH,Carroll,43.772585871,-71.1917964194
1866,1866,NH,Cheshire,42.9218982963,-72.2550296296
1867,1867,NH,Coos,44.6131620625,-71.3942805625
1868,1868,NH,Grafton,43.9128080256,-71.9043804872
1869,1869,NH,Hillsborough,42.906941325,-71.682149175
1870,1870,NH,Merrimack,43.3216711786,-71.7053952857
1871,1871,NH,Rockingham,42.9790340682,-71.0628038864
1872,1872,NH,Strafford,43.3063709444,-71.0193689444
1873,1873,NH,Sullivan,43.3716537647,-72.202745
1874,1874,NJ,Atlantic,39.475228871,-74.7016107742
1875,1875,NJ,Bergen,40.9294267681,-74.055072913
1876,1876,NJ,Burlington,39.9789335882,-74.7408907647
1877,1877,NJ,Camden,39.8394661081,-75.0102878919
1878,1878,NJ,Cape May,39.0996851905,-74.7899057143
1879,1879,NJ,Cumberland,39.3515537619,-75.0901529048
1880,1880,NJ,Essex,40.7805668125,-74.2332024375
1881,1881,NJ,Gloucester,39.7395544643,-75.1746035
1882,1882,NJ,Hudson,40.7389903636,-74.0691856818
1883,1883,NJ,Hunterdon,40.5795108519,-74.8938128889
1884,1884,NJ,Mercer,40.2714649231,-74.7077813077
1885,1885,NJ,Middlesex,40.4719639608,-74.3948472157
1886,1886,NJ,Monmouth,40.2950223,-74.1583364833
1887,1887,NJ,Morris,40.8532080714,-74.5273101607
1888,1888,NJ,Ocean,39.9022166875,-74.2147578437
1889,1889,NJ,Passaic,40.9713644359,-74.2472290256
1890,1890,NJ,Salem,39.5967671818,-75.3499619091
1891,1891,NJ,Somerset,40.568299069,-74.616693931
1892,1892,NJ,Sussex,41.1210497407,-74.680944037
1893,1893,NJ,Union,40.6610099333,-74.3105085
1894,1894,NJ,Warren,40.8326214737,-74.9658125789
1895,1895,NM,Bernalillo,35.0723227143,-106.606417592
1896,1896,NM,Catron,33.765482,-108.582577714
1897,1897,NM,Chaves,33.2034216,-104.454192
1898,1898,NM,Cibola,35.0502895,-107.987066
1899,1899,NM,Colfax,36.540659875,-104.853271125
1900,1900,NM,Curry,34.581498,-103.331947625
1901,1901,NM,De Baca,34.4354663333,-104.337686667
1902,1902,NM,Dona Ana,32.2814732963,-106.768183889
1903,1903,NM,Eddy,32.4992297,-104.3392838
1904,1904,NM,Grant,32.7221331667,-108.233630556
1905,1905,NM,Guadalupe,34.7635186667,-104.778547833
1906,1906,NM,Harding,35.8377695,-103.9755195
1907,1907,NM,Hidalgo,32.11975175,-108.72206275
1908,1908,NM,Lea,32.6802936154,-103.292724
1909,1909,NM,Lincoln,33.6238379333,-105.668655733
1910,1910,NM,Los Alamos,35.856686,-106.2918685
1911,1911,NM,Luna,32.1801846667,-107.670612333
1912,1912,NM,Mckinley,35.4817971364,-108.388368364
1913,1913,NM,Mora,36.0080413333,-105.027401
1914,1914,NM,Otero,32.8648411875,-105.759877375
1915,1915,NM,Quay,35.116255625,-103.4922115
1916,1916,NM,Rio Arriba,36.3372181429,-106.3817615
1917,1917,NM,Roosevelt,33.9137445,-103.3836621
1918,1918,NM,San Juan,36.7099452353,-108.133579647
1919,1919,NM,San Miguel,35.5032070625,-104.896084375
1920,1920,NM,Sandoval,35.6650013529,-106.667769706
1921,1921,NM,Santa Fe,35.5637670625,-105.995676562
1922,1922,NM,Sierra,33.0688863333,-107.244666
1923,1923,NM,Socorro,34.2041045556,-106.979454111
1924,1924,NM,Taos,36.4580164286,-105.635366381
1925,1925,NM,Torrance,34.7483943,-106.0372377
1926,1926,NM,Union,36.3779202,-103.4712804
1927,1927,NM,Valencia,34.7199825,-106.7355805
1928,1928,NV,Carson City,39.1662105556,-119.769383889
1929,1929,NV,Churchill,39.5143333333,-118.494300667
1930,1930,NV,Clark,36.0690056429,-115.050100378
1931,1931,NV,Douglas,38.978362,-119.799303857
1932,1932,NV,Elko,41.0299418235,-115.489700588
1933,1933,NV,Esmeralda,37.676673,-117.732593
1934,1934,NV,Eureka,39.980795,-116.2875405
1935,1935,NV,Humboldt,41.2830865,-117.916606625
1936,1936,NV,Lander,40.0445455,-117.0857465
1937,1937,NV,Lincoln,37.720352,-114.9493138
1938,1938,NV,Lyon,39.1421882857,-119.370431143
1939,1939,NV,Mineral,38.60470375,-118.514339
1940,1940,NV,Nye,37.4725747778,-116.598279667
1941,1941,NV,Pershing,40.45038,-118.3444845
1942,1942,NV,Storey,39.332488,-119.613509
1943,1943,NV,Washoe,39.8640733056,-119.688779389
1944,1944,NV,White Pine,39.230828,-114.793957571
1945,1945,NY,Albany,42.6196258125,-73.92869345
1946,1946,NY,Allegany,42.2429167857,-78.061252
1947,1947,NY,Bronx,40.8474275,-73.8759281923
1948,1948,NY,Broome,42.180092,-75.8467584516
1949,1949,NY,Cattaraugus,42.2985543636,-78.6803713636
1950,1950,NY,Cayuga,42.9484061579,-76.5812301053
1951,1951,NY,Chautauqua,42.25777595,-79.3571106
1952,1952,NY,Chemung,42.1380618889,-76.7814975
1953,1953,NY,Chenango,42.529632,-75.6047085455
1954,1954,NY,Clinton,44.75083144,-73.68266804
1955,1955,NY,Columbia,42.2870839697,-73.6277753636
1956,1956,NY,Cortland,42.60185775,-76.081792
1957,1957,NY,Delaware,42.2350737143,-74.8823930857
1958,1958,NY,Dutchess,41.7658171026,-73.7573278205
1959,1959,NY,Erie,42.8088384138,-78.7908718851
1960,1960,NY,Essex,44.133381,-73.6674998065
1961,1961,NY,Franklin,44.7243457727,-74.3546409545
1962,1962,NY,Fulton,43.134699,-74.3575484286
1963,1963,NY,Genesee,42.9931206667,-78.1700162222
1964,1964,NY,Greene,42.3033044444,-74.0854820278
1965,1965,NY,Hamilton,43.6793191818,-74.4499464545
1966,1966,NY,Herkimer,43.2042881765,-74.9632197059
1967,1967,NY,Jefferson,44.0270181429,-75.9403875476
1968,1968,NY,Kings,40.6529838654,-73.95216475
1969,1969,NY,Lewis,43.7640075882,-75.4669154706
1970,1970,NY,Livingston,42.75073,-77.7763173478
1971,1971,NY,Madison,42.9205241739,-75.674259
1972,1972,NY,Monroe,43.1894004179,-77.6582620149
1973,1973,NY,Montgomery,42.9163396667,-74.4181422667
1974,1974,NY,Nassau,40.7235478364,-73.6142973273
1975,1975,NY,New York,40.7677564877,-73.9788406728
1976,1976,NY,Niagara,43.2287714783,-78.8225775652
1977,1977,NY,Oneida,43.1617840526,-75.394030193
1978,1978,NY,Onondaga,43.0293973,-76.1778595167
1979,1979,NY,Ontario,42.892095619,-77.2851847143
1980,1980,NY,Orange,41.3882052807,-74.3052873684
1981,1981,NY,Orleans,43.3075078182,-78.2199026364
1982,1982,NY,Oswego,43.4259102222,-76.149460037
1983,1983,NY,Otsego,42.626570625,-75.0207926875
1984,1984,NY,Putnam,41.415569,-73.7610322222
1985,1985,NY,Queens,40.7045460125,-73.8302281375
1986,1986,NY,Rensselaer,42.6849150313,-73.5219196562
1987,1987,NY,Richmond,40.5843977143,-74.1478751429
1988,1988,NY,Rockland,41.1314796429,-74.01271075
1989,1989,NY,Saint Lawrence,44.539768617,-75.0851024894
1990,1990,NY,Saratoga,43.0661529524,-73.8270629048
1991,1991,NY,Schenectady,42.8163114118,-74.0167094706
1992,1992,NY,Schoharie,42.6082531667,-74.4607391667
1993,1993,NY,Schuyler,42.39932125,-76.8607070833
1994,1994,NY,Seneca,42.74223825,-76.81598075
1995,1995,NY,Steuben,42.2861685172,-77.3822016897
1996,1996,NY,Suffolk,40.8708039744,-72.8606828376
1997,1997,NY,Sullivan,41.7117748214,-74.7842531429
1998,1998,NY,Tioga,42.1552338571,-76.3389449286
1999,1999,NY,Tompkins,42.4690658,-76.4529879333
2000,2000,NY,Ulster,41.8806617759,-74.1765346207
2001,2001,NY,Warren,43.5776360435,-73.8059263913
2002,2002,NY,Washington,43.3436496667,-73.409863381
2003,2003,NY,Wayne,43.1898533636,-77.0311952273
2004,2004,NY,Westchester,41.1165685435,-73.7752260761
2005,2005,NY,Wyoming,42.6816149474,-78.2296856316
2006,2006,NY,Yates,42.6231179091,-77.0698602727
2007,2007,OH,Adams,38.8214084444,-83.517412
2008,2008,OH,Allen,40.7767235385,-84.0840338462
2009,2009,OH,Ashland,40.856291,-82.2732848
2010,2010,OH,Ashtabula,41.7162903529,-80.7670322353
2011,2011,OH,Athens,39.3518079,-82.0189043
2012,2012,OH,Auglaize,40.5504117273,-84.178999
2013,2013,OH,Belmont,40.0474136154,-80.9269350385
2014,2014,OH,Brown,38.9052398333,-83.8669371667
2015,2015,OH,Butler,39.4347819286,-84.5612578214
2016,2016,OH,Carroll,40.578903875,-81.1170585
2017,2017,OH,Champaign,40.141391,-83.7567115
2018,2018,OH,Clark,39.9318125333,-83.8339548
2019,2019,OH,Clermont,39.0221636471,-84.1611594706
2020,2020,OH,Clinton,39.4040002727,-83.7897983636
2021,2021,OH,Columbiana,40.776802381,-80.7770390952
2022,2022,OH,Coshocton,40.3155412,-81.8694298
2023,2023,OH,Crawford,40.8582586667,-82.9027671111
2024,2024,OH,Cuyahoga,41.5234961739,-81.653138
2025,2025,OH,Darke,40.1662270667,-84.6140664
2026,2026,OH,Defiance,41.343876375,-84.512679875
2027,2027,OH,Delaware,40.2675004,-82.9973776
2028,2028,OH,Erie,41.4004381111,-82.5811733333
2029,2029,OH,Fairfield,39.7586051333,-82.6134606
2030,2030,OH,Fayette,39.605,-83.50757075
2031,2031,OH,Franklin,39.9790277258,-82.9675948871
2032,2032,OH,Fulton,41.612975875,-84.17931725
2033,2033,OH,Gallia,38.8510926667,-82.309321
2034,2034,OH,Geauga,41.5280576154,-81.145372
2035,2035,OH,Greene,39.7063989231,-83.9190461538
2036,2036,OH,Guernsey,39.9956373571,-81.4782956429
2037,2037,OH,Hamilton,39.1705150375,-84.52223125
2038,2038,OH,Hancock,40.9806048462,-83.6687379231
2039,2039,OH,Hardin,40.6652024,-83.6874528
2040,2040,OH,Harrison,40.2845809167,-81.09485225
2041,2041,OH,Henry,41.3215355,-84.0594144167
2042,2042,OH,Highland,39.185275,-83.6383396667
2043,2043,OH,Hocking,39.48142475,-82.4265055
2044,2044,OH,Holmes,40.5717143333,-81.9308635833
2045,2045,OH,Huron,41.1492451818,-82.5929014545
2046,2046,OH,Jackson,39.06023125,-82.5997895
2047,2047,OH,Jefferson,40.3795368333,-80.7666684167
2048,2048,OH,Knox,40.3820077,-82.3814955
2049,2049,OH,Lake,41.7550764545,-81.2779158182
2050,2050,OH,Lawrence,38.5670353,-82.4983148
2051,2051,OH,Licking,40.0480370476,-82.5120274286
2052,2052,OH,Logan,40.3897065,-83.7571505714
2053,2053,OH,Lorain,41.362006625,-82.122625875
2054,2054,OH,Lucas,41.655643087,-83.565944
2055,2055,OH,Madison,39.8556443333,-83.3923278333
2056,2056,OH,Mahoning,41.0332288235,-80.7370876176
2057,2057,OH,Marion,40.5843586667,-83.140989
2058,2058,OH,Medina,41.1123003333,-81.9037011333
2059,2059,OH,Meigs,39.0670022727,-81.9635857273
2060,2060,OH,Mercer,40.4804788,-84.623585
2061,2061,OH,Miami,40.0535151429,-84.2504066429
2062,2062,OH,Monroe,39.7341349231,-81.0762004615
2063,2063,OH,Montgomery,39.7557497544,-84.2421405439
2064,2064,OH,Morgan,39.588976,-81.861444
2065,2065,OH,Morrow,40.5252432222,-82.7947964444
2066,2066,OH,Muskingum,39.9549887222,-81.9826095
2067,2067,OH,Noble,39.7709565,-81.4647191667
2068,2068,OH,Ottawa,41.5762821875,-83.1003149375
2069,2069,OH,Paulding,41.1043964444,-84.5749034444
2070,2070,OH,Perry,39.7226246364,-82.2427052727
2071,2071,OH,Pickaway,39.6651202222,-83.052762
2072,2072,OH,Pike,39.06026125,-83.085210875
2073,2073,OH,Portage,41.1743440588,-81.199365
2074,2074,OH,Preble,39.7616975,-84.5971871
2075,2075,OH,Putnam,41.0232124286,-84.1608398571
2076,2076,OH,Richland,40.7610175333,-82.5161797333
2077,2077,OH,Ross,39.3554184545,-82.9918063636
2078,2078,OH,Sandusky,41.364215375,-83.179071
2079,2079,OH,Scioto,38.7985606,-82.9649073333
2080,2080,OH,Seneca,41.1306834375,-83.1315933125
2081,2081,OH,Shelby,40.3513679167,-84.1803244167
2082,2082,OH,Stark,40.8027772222,-81.3846330889
2083,2083,OH,Summit,41.1043289623,-81.5178260189
2084,2084,OH,Trumbull,41.2891420667,-80.7521620333
2085,2085,OH,Tuscarawas,40.48142745,-81.4648181
2086,2086,OH,Union,40.272879,-83.380702
2087,2087,OH,Van Wert,40.8381413333,-84.613097
2088,2088,OH,Vinton,39.2571568571,-82.4709567143
2089,2089,OH,Warren,39.4137103333,-84.1460204167
2090,2090,OH,Washington,39.4564978,-81.4439542
2091,2091,OH,Wayne,40.83598675,-81.8493736875
2092,2092,OH,Williams,41.5765668,-84.5792397
2093,2093,OH,Wood,41.3676395667,-83.6149536333
2094,2094,OH,Wyandot,40.864648,-83.30147875
2095,2095,OK,Adair,35.9549736,-94.605857
2096,2096,OK,Alfalfa,36.644656,-98.311666125
2097,2097,OK,Atoka,34.3514331667,-96.0513263333
2098,2098,OK,Beaver,36.8022728333,-100.560399667
2099,2099,OK,Beckham,35.2617341667,-99.7139826667
2100,2100,OK,Blaine,35.980877375,-98.452275625
2101,2101,OK,Bryan,33.9570986667,-96.2706831333
2102,2102,OK,Caddo,35.1535535714,-98.3636287143
2103,2103,OK,Canadian,35.528872,-97.9029446667
2104,2104,OK,Carter,34.2542365385,-97.2433538462
2105,2105,OK,Cherokee,35.872498125,-95.012873375
2106,2106,OK,Choctaw,34.0172475,-95.618702
2107,2107,OK,Cimarron,36.800899,-102.56050625
2108,2108,OK,Cleveland,35.2469646923,-97.3995231538
2109,2109,OK,Coal,34.5842214,-96.3116836
2110,2110,OK,Comanche,34.621878125,-98.4436086875
2111,2111,OK,Cotton,34.290621,-98.3451195
2112,2112,OK,Craig,36.747062,-95.17776275
2113,2113,OK,Creek,35.9484814286,-96.3058137857
2114,2114,OK,Custer,35.6138841667,-98.881462
2115,2115,OK,Delaware,36.393127625,-94.76245175
